Data.Fat.Total Lipid,Data.Fat.Saturated Fat,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Cholesterol,Cluster,PCA1,PCA2,Cluster_PCA,Category
23.31,6.933,11.796,3.45,2,0,1.388280814018928,-0.34277979602669606,2,POPEYES
11.18,1.887,3.339,5.852,7,0,0.22196912391027362,-0.431805955901846,1,POPEYES
13.01,5.442,6.201,1.257,52,0,0.3709145544424976,0.1724984573674288,2,POPEYES
11.2,4.743,5.321,1.112,53,0,0.18538366664537773,0.18105914301379963,1,POPEYES
17.45,4.197,11.686,1.159,1,0,0.7951893805068329,-0.29878728516428227,2,KENTUCKY FRIED CHICK
8.64,1.303,1.963,4.888,2,0,-0.09061123966183601,-0.4311589550426076,1,KENTUCKY FRIED CHICK
15.26,3.254,8.671,2.161,51,0,0.5559855648370381,0.06629425125861448,2,KENTUCKY FRIED CHICK
22.64,4.632,12.91,3.519,40,0,1.3205934376690298,-0.0889254779872788,2,KENTUCKY FRIED CHICK
14.77,2.981,8.858,1.799,0,0,0.4695436340661289,-0.3361356112681516,2,KENTUCKY FRIED CHICK
29.01,6.916,14.626,4.411,70,0,1.916784355117404,0.1406850910019329,2,KENTUCKY FRIED CHICK
5.85,1.281,2.44,0.81,87,0,-0.4461468651138712,0.426610574443793,1,KENTUCKY FRIED CHICK
8.63,2.114,4.011,1.441,137,0,-0.09302768640918142,0.8066002807104901,1,KENTUCKY FRIED CHICK
10.82,2.607,4.504,1.661,118,0,0.05859655372378662,0.647396027823299,1,KENTUCKY FRIED CHICK
11.36,2.619,5.381,1.801,134,0,0.16384619036557233,0.7648915463992916,2,KENTUCKY FRIED CHICK
37.02,7.958,16.588,4.645,59,0,2.421409884833968,0.03905902668138363,2,KENTUCKY FRIED CHICK
5.32,1.161,2.206,0.736,87,0,-0.49592977417649586,0.4295590474007888,1,KENTUCKY FRIED CHICK
8.53,2.089,3.964,1.427,137,0,-0.10278802877633793,0.8071301292040411,1,KENTUCKY FRIED CHICK
9.93,2.394,4.134,1.524,118,0,-0.025207959627044953,0.6525197019273227,1,KENTUCKY FRIED CHICK
13.84,3.191,6.554,2.18,146,0,0.4137940628482385,0.846362446563311,2,KENTUCKY FRIED CHICK
12.96,3.011,6.181,1.92,82,0,0.2797911345093274,0.34041378528207167,2,KENTUCKY FRIED CHICK
14.77,3.559,7.206,2.337,117,0,0.5123695420556023,0.6074086621634751,2,KENTUCKY FRIED CHICK
18.04,4.318,8.522,2.753,99,0,0.7962959591697752,0.4466844900085868,2,KENTUCKY FRIED CHICK
18.4,4.334,9.069,2.843,109,0,0.8635699085945403,0.5201537713762754,2,KENTUCKY FRIED CHICK
17.02,3.669,7.513,2.178,76,0,0.5801846004503639,0.2800816274828213,2,KENTUCKY FRIED CHICK
18.59,4.161,8.42,2.563,109,0,0.7880540927372687,0.5322378312151442,2,KENTUCKY FRIED CHICK
22.31,4.937,9.826,2.951,91,0,1.09298181321674,0.3718417749423004,2,KENTUCKY FRIED CHICK
24.13,5.307,11.009,3.274,107,0,1.3047805390613558,0.4849274243682301,2,KENTUCKY FRIED CHICK
5.32,1.561,1.918,0.532,108,0,-0.49318749190627764,0.6171501391389916,1,POPEYES
7.66,2.223,3.052,0.977,127,0,-0.23466139460017535,0.7545528227314866,1,POPEYES
33.88,11.716,14.945,3.515,81,0,2.365216002437286,0.35073947906948966,2,POPEYES
11.5,3.361,4.832,1.532,131,0,0.15447134551866196,0.7693589947756933,2,POPEYES
12.06,3.664,4.871,1.463,132,0,0.1921245446180091,0.7851429498240102,2,POPEYES
5.42,1.588,1.951,0.538,105,0,-0.4869532072087601,0.5928511040002257,1,POPEYES
8.97,2.602,3.571,1.142,128,0,-0.11119027355485012,0.7580383770802636,1,POPEYES
34.74,12.348,15.676,3.543,80,0,2.4922939777476087,0.348012568163524,2,POPEYES
11.29,3.299,4.744,1.504,129,0,0.13290678591146088,0.7540130840677508,2,POPEYES
12.78,3.881,5.16,1.55,132,0,0.26016790347466645,0.7829188968724056,2,POPEYES
15.89,5.429,6.851,1.613,96,0,0.5768646031137955,0.5047342418699198,2,POPEYES
15.95,5.243,6.852,1.793,115,0,0.5942866840663091,0.6469707857157375,2,POPEYES
21.56,7.263,9.532,2.397,108,0,1.1665975908844148,0.5799325897089177,2,POPEYES
24.82,8.521,10.923,2.642,104,0,1.4839150367289937,0.5485947826789198,2,POPEYES
15.6,5.216,6.608,1.606,98,0,0.535573897368638,0.5189611161779513,2,POPEYES
18.81,6.257,8.107,2.056,108,0,0.8709044620443522,0.5873372787686622,2,POPEYES
21.73,7.179,9.454,2.438,108,0,1.1647552549932836,0.5768382005469376,2,POPEYES
23.78,7.987,10.281,2.565,105,0,1.3593853799413667,0.5549674412948609,2,POPEYES
16.01,9.26,3.749,2.227,0,0,0.6053644974134824,-0.20381257946112766,2,MCDONALD'S
3.7,1.8,0.0,0.0,14,0,-0.778859911717313,-0.10118969988140215,1,KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR
5.6,0.8,1.5,3.2,2,0,-0.4077842436563648,-0.3631207132015861,1,MORNINGSTAR FARMS GARDEN VEGGIE PATTIES
1.3,0.2,0.2,0.9,0,0,-0.8891819505517489,-0.28063033475790783,1,MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG
4.3,0.5,0.9,2.87,0,0,-0.5460849616840975,-0.36577269987378974,1,MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES
3.4,0.5,1.2,1.7,0,0,-0.6554543952357044,-0.31735656927991995,1,MORNINGSTAR FARMS GRILLERS VEGAN
7.9,1.1,1.9,4.9,2,0,-0.13373421754802178,-0.4341596157805772,1,MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES
5.7,0.8,1.5,3.3,1,0,-0.3964411990149705,-0.37552293364107414,1,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER
4.6,1.13,2.372,0.295,0,0,-0.6060076987055102,-0.2551933159696231,1,GREEN GIANT
12.03,1.61,3.1,7.39,0,0,0.34195937161198997,-0.5577982556263746,1,LOMA LINDA BIG FRANKS
2.2,0.3,0.8,1.09,0,0,-0.7915969974550969,-0.2915627806165347,1,MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY
9.5,4.0,4.248,0.552,16,0,-0.07342287553380175,-0.09971280244297663,1,NESTLE
9.0,3.037,3.936,0.496,22,0,-0.17916780704534194,-0.06485461006419167,1,NESTLE
12.0,5.5,5.799,0.44,28,0,0.2253059873921225,0.017851927648330712,1,NESTLE
2.46,0.881,0.6,0.303,6,0,-0.8206243461841113,-0.19810968389773567,1,Macaroni and Cheese
29.4,8.97,0.0,0.0,33,0,0.6173602754177038,0.15464343177353096,2,JIMMY DEAN
1.01,0.35,0.33,0.32,6,0,-0.9252100868445869,-0.20538858014782235,1,SPAGHETTI W/ MEAT SAU
0.93,0.28,0.5,0.14,6,0,-0.935800410819533,-0.20012239785464922,1,HEALTHY CHOIC BF MACARONI
3.1,1.08,1.18,0.328,10,0,-0.7382956472602978,-0.1674409624740348,1,NALLEY CHILI CON CARNE W/BNS
4.5,0.904,1.87,0.985,16,0,-0.5917090523355976,-0.15602715856536398,1,OLD EL PASO CHILI W/BNS
2.67,1.16,1.12,0.14,3,0,-0.7728567557416757,-0.2135989686887239,1,CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU
2.67,1.16,1.12,0.14,3,0,-0.7728567557416757,-0.2135989686887239,1,CHEF BOYARDEE BEEFARONI
3.24,1.37,1.35,0.17,3,0,-0.7196282773465237,-0.21300366349185598,1,CHEF BOYARDEE MINI RAVIOLI
3.88,1.59,1.63,0.35,7,0,-0.6442957534447131,-0.18659490530094314,1,CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU
4.6,1.47,1.9,0.598,9,0,-0.5853575305625077,-0.18577988481063834,1,PASTA W/SLICED FRANKS IN TOMATO SAU
10.84,4.19,4.63,1.89,15,0,0.12686824134411356,-0.16434560241496235,1,BANQUET CHICK POT PIE
14.59,4.1,5.73,1.76,9,0,0.31626814648112067,-0.22098461893531413,1,MARIE CALLENDER'S CHICK POT PIE
15.5,6.29,5.64,2.2,22,0,0.5353666599380429,-0.09298335644962707,2,STOUFFER'S CHICK PIE
8.8,2.88,3.46,1.38,16,0,-0.15983001157921406,-0.15017571535329724,1,TURKEY POT PIE
11.39,4.149,5.312,1.462,21,0,0.16000665472653966,-0.10367062147782818,1,BEEF POT PIE
14.2,6.2,4.689,0.86,37,0,0.31132098381616363,0.09013089816593023,2,HOT POCKETS
8.6,2.62,3.42,1.3,29,0,-0.18550071177750607,-0.046321503171682536,1,HOT POCKETS
11.1,4.52,3.45,1.16,39,0,0.027075902281121302,0.07322425273818153,1,HOT POCKETS HAM 'N CHS STUFFED SNDWCH
12.7,4.66,4.62,1.35,31,0,0.18762380957204677,-0.0059869532029779024,1,RED BARON PREMIUM POCKETS
2.57,1.01,1.01,0.17,8,0,-0.7885549624032849,-0.17655413383677812,1,STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU
3.77,1.9,1.28,0.23,13,0,-0.6586681398616744,-0.12486347401593369,1,STOUFFER'S LASAGNA W/ MEAT & SAU
8.67,1.92,3.54,2.33,30,0,-0.1334446495431135,-0.09567941672062559,1,BANQUET ORIG FRIED CHK THIGH
1.9,0.75,0.71,0.29,9,0,-0.8402890161561789,-0.17575251054545618,1,STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU
2.63,1.08,1.0,0.35,19,0,-0.7599152298388967,-0.0939310593631878,1,STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE
1.54,0.59,0.61,0.22,6,0,-0.8788093302612671,-0.19902090975480946,1,STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU
1.7,0.63,0.6,0.36,10,0,-0.8566968330838459,-0.17197064664240827,1,STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI
2.14,0.54,1.03,0.41,8,0,-0.8134864975168548,-0.19517676613845691,1,STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES
5.71,3.31,1.54,0.29,25,0,-0.46389794961854364,-0.00759681419013133,1,STOUFFER'S CRMD CHIPPED BF
1.08,0.34,0.4,0.27,4,0,-0.9239619956163262,-0.22016242811159636,1,STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU
1.08,0.42,0.43,0.12,9,0,-0.9258649699097729,-0.1721439022454734,1,STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE
5.17,1.8,1.93,0.97,14,0,-0.5060672349522028,-0.15559894571560473,1,STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS
6.75,2.44,2.51,1.54,5,0,-0.3232996990868987,-0.245555177047299,1,PATIO BF & BEAN BURRITO
2.28,0.64,1.1,0.35,5,0,-0.8038732606849421,-0.21558759795755864,1,STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT
1.53,0.51,0.56,0.45,7,0,-0.867948960326489,-0.2017980409832552,1,HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI
2.45,1.03,0.72,0.67,11,0,-0.7678054480391034,-0.1709474090701953,1,HC CHK ENCHI SUPMA IN GRN CHILI SAU
14.9,4.68,6.04,2.2,63,0,0.4614851835800747,0.2055390448372283,2,CINNAMON SWIRL FRENCH TOAST W/SAUSAGE
15.2,4.15,7.16,2.05,160,0,0.5678889874353223,0.977753919630366,2,SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES
2.5,0.48,1.009,0.253,0,0,-0.8250461491689252,-0.254735876556067,1,GREEN GIANT
10.7,4.9,0.0,0.0,27,0,-0.3160248833524571,0.053764839396353514,1,THE BUDGET GOURMET
3.49,0.85,1.48,1.0,14,0,-0.6588241790827444,-0.17007222915130635,1,BANQUET TKY & GRY W/DRESS 
1.61,0.64,0.49,0.38,8,0,-0.8667048376745285,-0.18797314524606115,1,No Category
4.69,2.6,0.96,0.33,18,0,-0.5904598709311477,-0.07452437386259851,1,No Category
3.3,1.4,0.9,0.5,13,0,-0.7132570495046119,-0.14282879304342383,1,SMART ONES
0.5,0.2,0.2,0.2,22,0,-0.9622166275385012,-0.07253650488996898,1,SMART ONES
4.89,1.95,1.5,1.12,17,0,-0.5219703109461501,-0.13175903524202598,1,MARIE CALLENDER'S BF STROGANOFF & NOODLES
7.0,2.01,2.1,1.82,194,0,-0.22491940800026178,1.262953200230623,1,BREAKFAST BURRITO
3.34,0.8,0.99,1.48,11,0,-0.6638864547993925,-0.21217181046013708,1,TYSON CHICK FAJITA KIT
8.66,3.21,3.6,1.38,14,0,-0.1337093953839179,-0.16063440292843573,1,BANQUET HEARTY ONE STK DIN
7.78,2.16,3.09,1.9,22,0,-0.2226073717967518,-0.13368745319489553,1,KID CUISINE CHK NUG
2.96,1.23,1.23,0.28,19,0,-0.7276383989541285,-0.08997035460879542,1,BANQUET SLCED BF W/GRY
5.53,2.39,2.68,0.28,16,0,-0.45701499998713446,-0.10426171519083714,1,HORMEL
10.24,4.32,5.26,0.3,32,0,0.036008470185086114,0.03902741564439616,1,HORMEL CORNED BF HASH
10.4,2.82,0.0,0.0,9,0,-0.4787100095113641,-0.13122212281683968,1,BETTY CROCKER
4.7,1.37,0.0,0.0,8,0,-0.7768014872799429,-0.15930789823992175,1,HODGSON MILL
11.8,4.57,3.856,1.244,112,0,0.13934159787911565,0.6567733327556862,2,LIPTON
2.78,0.93,0.95,0.36,15,0,-0.7701625005485349,-0.12944431503905898,1,HORMEL CHILI
1.12,0.27,0.17,0.49,14,0,-0.9185569258143036,-0.14861776476132363,1,HORMEL TURKEY CHILI W/BNS
1.9,0.51,0.49,0.67,12,0,-0.8380416350503531,-0.17071751290635093,1,FREEZER QUEEN GRAVY&SLICED BF MEAL
7.09,3.49,2.59,0.7,11,0,-0.30223911296272565,-0.14267127499036725,1,BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU
1.48,0.39,0.61,0.38,11,0,-0.877516294519514,-0.16910763496058662,1,HEALTHY CHOIC MESQ CHK BBQ
6.22,2.29,2.75,0.37,18,0,-0.4255977209811631,-0.0951858667694716,1,STAGG DYNAMITE CHILI W/BNS
3.61,1.06,1.67,0.8,19,0,-0.6404905558084478,-0.11859822579760511,1,STAGG RANCHHOUSE CHILI W/BNS
6.61,2.71,2.79,0.45,17,0,-0.37458367495519923,-0.09931200462986933,1,STAGG CLASSIC CHILI W/BNS
6.38,2.77,3.05,0.28,16,0,-0.374987543823586,-0.10037851218635446,1,STAGG COUNTRY CHILI W/BNS
1.13,0.39,0.37,0.37,16,0,-0.9046023820310661,-0.1263625620994198,1,STAGG SILVERADO CHILI W/BNS
1.77,0.74,0.68,0.35,10,0,-0.8419173319138714,-0.1700187714235302,1,HORMEL CHILI W/BNS
0.28,0.05,0.03,0.16,0,0,-1.0101468991674794,-0.25008013487504704,1,HORMEL VEGETARIAN CHILI W/BNS
10.02,4.2,4.78,0.27,31,0,-0.017538274096762937,0.033125627696870136,1,HORMEL RST BF HASH
7.23,3.6,2.066,0.461,42,0,-0.3275379404361054,0.12280647635177391,1,TORTELLINI
15.2,4.792,6.865,2.356,15,0,0.52059040616501,-0.19192420265386823,2,PIZZA
5.26,1.74,2.144,0.427,13,0,-0.5383735688449828,-0.14351858273781315,1,CHILI CON CARNE W/BNS
5.38,2.22,2.38,0.22,16,0,-0.5004238056476707,-0.10298663853140395,1,BEEF STEW
10.83,3.613,3.7,1.387,24,0,-0.01616065878527091,-0.07602710853976787,1,CHICKEN POT PIE
4.08,1.59,1.67,0.23,8,0,-0.6439550265328419,-0.1740144650359523,1,PASTA W/MEATBALLS IN TOMATO SAU
10.24,4.32,5.26,0.3,32,0,0.036008470185086114,0.03902741564439616,1,BEEF
5.33,2.11,1.573,1.022,13,0,-0.5014752062140453,-0.15793369796454954,1,LASAGNA
7.1,2.255,2.469,0.467,21,0,-0.40714512382920925,-0.07520214311718455,1,CHILI
5.1,1.98,2.216,0.36,9,0,-0.5309288242174504,-0.16861401778012527,1,SPAGHETTI
0.77,0.232,0.18,0.272,0,0,-0.9603961717437166,-0.25285965365743973,1,SPAGHETTI
2.23,0.967,0.698,0.279,7,0,-0.8172062789138677,-0.18765135098583144,1,LASAGNA W/ MEAT & SAU
4.73,2.245,1.781,0.336,15,0,-0.5553990725401184,-0.11089099647267023,1,LASAGNA W/ MEAT & SAU
9.61,2.949,3.789,1.358,8,0,-0.11026960747238426,-0.21565999931493157,1,BURRITO
5.94,1.573,2.262,1.443,0,0,-0.4395393872380929,-0.2959281429659059,1,BURRITO
2.6,0.62,0.67,0.37,11,0,-0.8193107068734282,-0.16617939215265598,1,HC TRADITION MT LF W/BRN SAU
2.16,0.87,0.88,0.39,9,0,-0.8023563307238656,-0.17902590147491987,1,HC SALBRY STK W/MSHRM GRVY
1.52,0.42,0.37,0.63,9,0,-0.8714287760873506,-0.19374537801498798,1,HC CONTRY RSTD TKY W/CRANBERRY APPL SAU
2.64,0.87,0.93,0.56,17,0,-0.7622382347396076,-0.1225067281832011,1,HC MESQ BF W/BBQ SAU
2.37,0.63,0.73,0.76,17,0,-0.7852787264952411,-0.13390949376774236,1,MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT
1.7,0.3,0.4,0.8,14,0,-0.853325254104673,-0.163226329684973,1,WEIGHT WATCHERS SMART ONES
5.7,0.7,3.2,1.8,2,0,-0.40769275999387783,-0.3169081916955842,1,MORNINGSTAR FARMS VEGGIE MEDLEY W/ ORG SOY
7.17,1.933,2.788,1.856,3,0,-0.297254258193994,-0.2869734776822771,1,BURRITO
11.94,4.072,5.035,1.763,9,0,0.1718272644467504,-0.21374485089443765,1,BURRITO
1.74,0.772,0.0,0.0,4,0,-0.9234331356161072,-0.1990198257346134,1,CAMPBELL
0.6,0.198,0.0,0.0,2,0,-1.0033971282745264,-0.22464007197487024,1,CAMPBELL
0.0,0.0,0.0,0.0,2,0,-1.0377669347810081,-0.22761960076718676,1,CAMPBELL SOUP COMPANY
0.4,0.198,0.0,0.0,2,0,-1.0104007090494882,-0.2243629046920626,1,CAMPBELL SOUP COMPANY
2.78,0.992,0.0,0.0,8,0,-0.869539530702624,-0.163922696275471,1,SPAGHETTIOS
0.4,0.198,0.0,0.0,0,0,-1.01171649916822,-0.24051486511207845,1,CAMPBELL
0.79,0.397,0.0,0.0,4,0,-0.9820014022168657,-0.2049211422032836,1,CAMPBELL SOUP COMPANY
0.4,0.198,0.0,0.0,2,0,-1.0104007090494882,-0.2243629046920626,1,CAMPBELL 
3.17,1.389,0.0,0.0,8,0,-0.829096949807137,-0.15682186356596842,1,CAMPBELL 
3.17,1.389,0.0,0.0,6,0,-0.8304127399258688,-0.17297382398598418,1,CAMPBELL SOUP COMPANY
3.97,1.984,0.0,0.0,8,0,-0.7609379641413819,-0.14647819314548202,1,CAMPBELL 
3.57,1.389,0.0,0.0,8,0,-0.8150897882572132,-0.15737619813158366,1,CAMPBELL
4.71,1.176,0.0,0.0,6,0,-0.7908562824570462,-0.17920775714682258,1,CAMPBELL 
3.2,1.2,0.0,0.0,8,0,-0.8407982466824163,-0.1605012406336408,1,SUPPER BAKES MEAL KITS
0.98,0.488,0.0,0.0,5,0,-0.9685503334994413,-0.19535693662756276,1,CAMPBELL
1.06,0.532,0.0,0.0,5,0,-0.962780220260213,-0.19462090784274372,1,CAMPBELL
1.06,0.532,0.0,0.0,5,0,-0.962780220260213,-0.19462090784274372,1,CAMPBELL SUPPER BAKES MEAL KITS
1.18,0.591,0.0,0.0,6,0,-0.9539394454898389,-0.185575617861998,1,CAMPBELL
1.23,0.617,0.0,0.0,6,0,-0.9504343297469999,-0.1851444713157341,1,CAMPBELL
1.22,0.407,0.0,0.0,2,0,-0.9675847934582377,-0.22147653598634895,1,CAMPBELL
4.03,1.174,0.0,0.0,7,0,-0.814145502074789,-0.17022790343426614,1,CAMPBELL SOUP COMPANY
4.05,1.822,0.0,0.0,14,0,-0.7651193048965079,-0.10125129477734444,1,CAMPBELL SOUP COMPANY
7.17,1.588,2.35,2.464,14,0,-0.29313636327793474,-0.22757209138622378,1,EGG ROLLS
4.51,0.964,1.329,1.813,14,0,-0.5571815700127746,-0.20241775944800955,1,EGG ROLLS
4.67,0.756,1.271,2.191,0,0,-0.5468696500800636,-0.33518290222956465,1,EGG ROLLS
6.04,2.422,1.455,1.13,14,0,-0.4542156508038028,-0.1486405666447337,1,LASAGNA
3.89,0.89,1.235,1.087,14,0,-0.6523531170880561,-0.1720081112902067,1,TKY
1.56,0.327,0.503,0.415,16,0,-0.8804005619116146,-0.13086535676877864,1,RICE BOWL W/ CHICK
18.51,7.42,8.2,0.7,64,0,0.8013627634826799,0.31101323857344054,2,BEEF
21.83,8.42,9.59,0.82,71,0,1.0999149713660892,0.36870283500731976,2,BEEF
14.82,6.01,6.46,0.63,56,0,0.4405983873860681,0.23790621998338318,2,BEEF
21.18,8.34,9.13,0.89,65,0,1.0406581184060282,0.3194775239757111,2,BEEF
15.32,6.14,6.76,0.6,57,0,0.4865733192354352,0.2472210665383659,2,BEEF
19.47,7.56,8.54,0.7,62,0,0.8675749211950156,0.2941552784986049,2,BEEF
11.84,4.81,5.1,0.55,45,0,0.1433850147742161,0.14173425936780626,1,BEEF
17.54,6.91,7.6,0.66,57,0,0.6818073070102884,0.25133781853441983,2,BEEF
4.66,1.755,2.152,0.277,61,0,-0.5389663759227419,0.25148145640200364,1,BEEF
5.71,2.218,2.666,0.325,82,0,-0.41607831040176046,0.42339373657551493,1,BF
3.24,1.225,1.338,0.269,61,0,-0.68370282822148,0.24853957055946793,1,BEEF
3.91,1.267,1.385,0.255,78,0,-0.6440308360851545,0.3860112124261884,1,BF
6.36,2.328,2.43,0.326,56,0,-0.4198968091059279,0.21602982747577537,1,BF
7.68,2.737,2.872,0.381,76,0,-0.2964410597428809,0.37859785267561613,1,BF
5.79,1.988,1.979,0.337,58,0,-0.4929981710598643,0.2287130238006364,1,BF
6.12,2.083,3.439,0.554,57,0,-0.35219194757244454,0.20403106685185668,1,BEEF
8.11,3.031,3.38,0.405,74,0,-0.22426964493204538,0.3634105288766952,1,BF
5.51,1.791,1.933,0.341,58,0,-0.5190647771242568,0.22542186337488954,1,BF
6.94,2.235,2.373,0.376,77,0,-0.3918972440305053,0.38128484273764246,1,BF
11.33,4.186,4.408,0.463,65,0,0.03939484851928843,0.29980697838825976,1,BF
13.59,5.432,5.711,0.558,83,0,0.31627761101410584,0.4541129189699864,2,BF
9.22,3.464,3.616,0.498,66,0,-0.13656264560446024,0.3002671043724525,1,BF
11.52,4.423,4.568,0.572,83,0,0.0946577500947196,0.44393421348831535,1,BF
6.85,2.3,2.497,0.321,58,0,-0.39891532847096417,0.2307652133051189,1,BEEF
8.13,2.759,2.983,0.367,75,0,-0.27305934954441724,0.3702320852746674,1,BF
5.21,1.89,2.014,0.295,59,0,-0.5203139135573503,0.23725222170999408,1,BEEF
5.32,2.063,2.172,0.341,74,0,-0.4796425864016683,0.3586809364841164,1,BF
6.59,2.301,2.94,0.309,61,0,-0.375122326139518,0.2531778045333562,1,BF
8.3,2.954,3.759,0.338,78,0,-0.19860305297273362,0.3944670668598096,1,BF
3.83,1.4,1.63,0.309,61,0,-0.6268242706637834,0.24763720745654685,1,BEEF
5.17,1.716,2.006,0.286,75,0,-0.5242686619261155,0.3635998522004181,1,BF
6.22,2.088,2.136,0.34,57,0,-0.4602993371168438,0.22088429195580656,1,BF
7.2,2.833,2.933,0.41,78,0,-0.29860268701921155,0.3956769367296526,1,BF
4.0,1.578,1.881,0.275,61,0,-0.5936903791717912,0.250723153993293,1,BEEF
4.84,1.901,2.239,0.301,80,0,-0.5020125773774229,0.4059510019281117,1,BF
5.88,1.985,2.937,0.397,57,0,-0.41667376067507983,0.21210870587079295,1,BF
7.66,2.765,3.044,0.395,76,0,-0.281685986235224,0.3775309206655548,1,BF
10.52,3.945,4.144,0.475,66,0,-0.022548455405025744,0.30547178834203353,1,BEEF
12.79,5.095,5.33,0.563,83,0,0.23853570509837943,0.45084566854001423,2,BF
5.89,2.163,2.336,0.312,59,0,-0.4534678142331875,0.23889189161001234,1,BEEF
6.78,2.527,2.712,0.358,77,0,-0.35493570796183727,0.38581648675039654,1,BF
5.53,2.0,2.503,0.309,61,0,-0.4639944461229382,0.2515141538574518,1,BF
7.1,2.541,3.174,0.321,77,0,-0.31268652424446786,0.38437879428921695,1,BF
6.43,1.7,3.284,0.49,80,0,-0.36863842688720894,0.3856010577126762,1,BF
16.94,6.253,7.709,0.626,38,0,0.6089222213563685,0.08684010450447287,2,USDA COMMODITY
16.34,5.744,7.504,0.62,89,0,0.5718610073016103,0.4912490609542462,2,USDA COMMODITY
16.37,6.252,8.081,0.589,86,0,0.6440963650876058,0.4745421533674637,2,USDA COMMODITY
16.48,5.872,7.648,0.573,33,0,0.5549245819581298,0.042355229223621935,2,USDA COMMODITY
15.69,6.333,6.861,0.643,53,0,0.5208422431023944,0.21570349595156316,2,USDA COMMODITY
17.07,6.813,7.413,0.71,69,0,0.6574928890745868,0.3460787214686395,2,USDA COMMODITY
5.42,1.828,2.608,0.384,63,0,-0.464205752662593,0.26072787507744066,1,BEEF
10.16,3.25,4.753,0.369,60,0,-0.05118197849684448,0.24486841202652193,1,BEEF
6.34,2.037,3.27,0.287,67,0,-0.3758659305852113,0.29581068047345366,1,BEEF
7.18,2.267,3.413,0.296,93,0,-0.3027729183350687,0.5078014000073913,1,BEEF
5.72,1.721,2.721,0.401,65,0,-0.4500280277918359,0.2730046279925924,1,BEEF
5.24,2.09,2.555,0.368,60,0,-0.4599790339809166,0.24278500673716008,1,BEEF
12.93,4.162,6.269,0.459,58,0,0.22276864536711308,0.22943168638970143,2,BEEF
9.99,3.533,4.195,0.385,67,0,-0.07222718890917404,0.30981058970321873,1,BEEF
12.26,4.285,5.87,0.461,67,0,0.1849861541107605,0.3077572406385677,2,BEEF
8.76,3.349,4.173,0.446,73,0,-0.12016486976323482,0.3540089737183943,1,BEEF
12.28,4.157,5.636,0.464,89,0,0.17494136828760165,0.4842365915792082,2,BEEF
8.55,3.183,3.936,0.383,99,0,-0.14402135985843995,0.5651616983440682,1,BEEF
12.05,4.666,6.055,0.436,60,0,0.20992023452191186,0.2587701981749357,2,BEEF
17.13,7.083,8.52,0.702,59,0,0.7502070087355454,0.26402710295874726,2,BEEF
15.18,5.707,7.763,0.538,68,0,0.5265952902331225,0.3244057082179765,2,BEEF
5.52,1.871,2.654,0.387,63,0,-0.45423781209608916,0.26101121515375175,1,BEEF
11.73,3.906,5.425,0.429,61,0,0.10216811734655358,0.25679066252404303,1,BEEF
10.84,3.904,5.179,0.455,69,0,0.060639066093222435,0.32300251013329445,1,BEEF
10.76,3.76,4.944,0.431,93,0,0.044962033592485316,0.5166011993563537,1,BEEF
5.0,2.25,2.151,0.257,62,0,-0.49477651871094325,0.2694574491648999,1,BEEF
6.55,2.977,2.721,0.327,76,0,-0.33527334588886576,0.3879640546045511,1,BEEF
5.94,2.698,2.466,0.296,76,0,-0.39644185729778975,0.38629019834965445,1,BEEF
7.58,3.441,3.145,0.377,89,0,-0.2245873639832493,0.49577971560179446,1,BEEF
6.37,2.891,2.642,0.317,73,0,-0.35588709526262563,0.36323006617257964,1,BEEF
10.0,4.058,4.353,0.344,65,0,-0.029886680618797134,0.30450465136377375,1,BEEF
11.73,4.627,4.941,0.421,85,0,0.1310969659861069,0.4677738238314326,1,BEEF
10.68,4.218,4.501,0.384,82,0,0.02995402506754245,0.4413573301556871,1,BEEF
12.04,4.752,5.074,0.432,89,0,0.16352287108193417,0.5007836079574884,2,BEEF
